frame,presentation_seconds,host_seconds,width,height,center
1544,885188.7484666667,885188.776029875,1920,1080,98.2325
1545,885188.7654666667,885188.792718125,1920,1080,98.3125
1546,885188.7824666667,885188.814716916,1920,1080,98.285
1547,885188.7984666667,885188.824095041,1920,1080,98.345
1548,885188.8154666667,885188.840277958,1920,1080,98.3025
1549,885188.8324666667,885188.858784875,1920,1080,98.18
1550,885188.8494666667,885188.871906375,1920,1080,98.2675
1551,885188.8654666666,885188.889356625,1920,1080,98.1875
1552,885188.8824666666,885188.905255958,1920,1080,78.045
1553,885188.8994666666,885188.920952208,1920,1080,45.6175
1554,885188.9154666667,885188.93725725,1920,1080,41.2225
1555,885188.9324666667,885188.9530375,1920,1080,41.035
1556,885188.9484666666,885188.96927925,1920,1080,40.9425
1557,885188.9654666666,885189.003301083,1920,1080,40.9475
1558,885188.9824666666,885189.01735025,1920,1080,40.9275
1559,885188.9994666667,885189.030909416,1920,1080,40.9475
1560,885189.0164666667,885189.0468505,1920,1080,41.0125
1561,885189.0334666667,885189.06598475,1920,1080,40.955
1562,885189.0494666666,885189.079676791,1920,1080,41.1675
1563,885189.0664666666,885189.096393666,1920,1080,40.9525
1564,885189.0824666667,885189.111210916,1920,1080,40.835
1565,885189.0994666667,885189.127654708,1920,1080,40.7575
1566,885189.1164666667,885189.143008958,1920,1080,40.735
1567,885189.1324666666,885189.159893458,1920,1080,40.8125
1568,885189.1495,885189.17855175,1920,1080,40.6875
1569,885189.1664666666,885189.192256833,1920,1080,40.615
1570,885189.1824666667,885189.212524375,1920,1080,40.67
1571,885189.1994666667,885189.2297425,1920,1080,40.5975
1572,885189.2154666666,885189.237717,1920,1080,40.655
1573,885189.2324666666,885189.253650875,1920,1080,40.6975
1574,885189.2494666667,885189.270901541,1920,1080,40.805
1575,885189.2654666667,885189.288163,1920,1080,40.845
1576,885189.2824666667,885189.302870875,1920,1080,40.845
1577,885189.2994666666,885189.319443458,1920,1080,40.935
1578,885189.3154666667,885189.335831791,1920,1080,40.8275
1579,885189.3324666667,885189.35288625,1920,1080,40.8875
1580,885189.3484666666,885189.370160166,1920,1080,40.805
1581,885189.3654666666,885189.4012105,1920,1080,40.8225
1582,885189.3824666666,885189.416935208,1920,1080,40.7775
1583,885189.3984666667,885189.431632166,1920,1080,40.8175
1584,885189.4154666667,885189.446746291,1920,1080,40.7125
1585,885189.4324666667,885189.462844708,1920,1080,40.8225
1586,885189.4484666666,885189.479671458,1920,1080,40.7775
1587,885189.4654666666,885189.495689625,1920,1080,40.845
1588,885189.4814666667,885189.511977833,1920,1080,40.8275
1589,885189.4994666667,885189.535183291,1920,1080,40.82
1590,885189.5164666667,885189.542481541,1920,1080,40.7575
1591,885189.5324666667,885189.559878416,1920,1080,40.775
1592,885189.5494666666,885189.578095083,1920,1080,40.8225
1593,885189.5664666666,885189.593227625,1920,1080,40.85
1594,885189.5824666667,885189.613229,1920,1080,40.82
1595,885189.5994666667,885189.622165041,1920,1080,40.74
1596,885189.6155,885189.639192166,1920,1080,40.7625
1597,885189.6324666666,885189.654770916,1920,1080,40.7325
1598,885189.6494666666,885189.672889666,1920,1080,40.805
1599,885189.6654666667,885189.689229791,1920,1080,40.735
1600,885189.6824666667,885189.704390916,1920,1080,40.74
1601,885189.6994666667,885189.720389916,1920,1080,40.8075
1602,885189.7154666666,885189.735268791,1920,1080,40.7975
1603,885189.7324666666,885189.75214675,1920,1080,40.85
1604,885189.7484666667,885189.769353375,1920,1080,40.895
1605,885189.7654666667,885189.8013585,1920,1080,40.8325
1606,885189.7824666667,885189.817515666,1920,1080,40.85
1607,885189.7994666666,885189.836889583,1920,1080,40.7975
1608,885189.8154666667,885189.848298416,1920,1080,40.9025
1609,885189.8324666667,885189.863757041,1920,1080,40.77
1610,885189.8494666667,885189.880730416,1920,1080,40.735
1611,885189.8654666666,885189.89677675,1920,1080,40.7575
1612,885189.8824666666,885189.913400416,1920,1080,40.735
1613,885189.8994666666,885189.929438041,1920,1080,40.7375
1614,885189.9154666667,885189.944422416,1920,1080,40.7675
1615,885189.9324666667,885189.960924666,1920,1080,40.77
1616,885189.9484666666,885189.977794958,1920,1080,40.7275
1617,885189.9664666667,885189.994491125,1920,1080,40.7
1618,885189.9824666666,885190.013133875,1920,1080,40.6175
1619,885189.9994666667,885190.029273958,1920,1080,40.615
1620,885190.0154666667,885190.040005333,1920,1080,46.7875
1621,885190.0324666667,885190.058828083,1920,1080,47.945
1622,885190.0494666666,885190.07570525,1920,1080,75.88
1623,885190.0654666667,885190.091871375,1920,1080,88.095
1624,885190.0824666667,885190.103556166,1920,1080,93.2475
1625,885190.0994666667,885190.122854458,1920,1080,94.15
1626,885190.1154666666,885190.1366465,1920,1080,95.205
1627,885190.1334666667,885190.169108333,1920,1080,95.0625
1628,885190.1494666666,885190.183654625,1920,1080,95.9325
1629,885190.1664666666,885190.200116041,1920,1080,96.3925
1630,885190.1834666666,885190.219576166,1920,1080,96.79
1631,885190.1994666667,885190.231720041,1920,1080,97.11
1632,885190.2164666667,885190.248747,1920,1080,97.22
1633,885190.2334666667,885190.263685208,1920,1080,97.525
1634,885190.2494666667,885190.279967,1920,1080,97.73
1635,885190.2664666667,885190.295179125,1920,1080,97.99
1636,885190.2824666667,885190.311876833,1920,1080,97.5625
1637,885190.2994666666,885190.326982458,1920,1080,97.9175
1638,885190.3164666666,885190.344821083,1920,1080,97.4125
1639,885190.3324666667,885190.359840333,1920,1080,97.3725
1640,885190.3494666667,885190.378593875,1920,1080,94.28
1641,885190.3664666667,885190.392271666,1920,1080,93.9025
1642,885190.3824666666,885190.408926416,1920,1080,93.98
1643,885190.3994666666,885190.425604625,1920,1080,94.3025
1644,885190.4154666667,885190.445480125,1920,1080,94.72
1645,885190.4324666667,885190.455037708,1920,1080,95.01
1646,885190.4494666667,885190.473246333,1920,1080,95.6525
1647,885190.4654666666,885190.488699875,1920,1080,96.235
1648,885190.4824666666,885190.505578416,1920,1080,96.3125
1649,885190.4994666667,885190.521580708,1920,1080,96.55
1650,885190.5154666667,885190.538047083,1920,1080,96.5075
1651,885190.5324666667,885190.553557833,1920,1080,96.685
1652,885190.5484666667,885190.569365708,1920,1080,96.765
1653,885190.5654666667,885190.600130625,1920,1080,96.985
1654,885190.5824666667,885190.6143685,1920,1080,97.0475
1655,885190.5984666666,885190.631610333,1920,1080,97.1975
1656,885190.6154666666,885190.652926166,1920,1080,97.2325
1657,885190.6324666666,885190.667738083,1920,1080,97.295
1658,885190.6484666667,885190.679521375,1920,1080,97.4425
1659,885190.6664666666,885190.695448,1920,1080,97.4575
1660,885190.6824666667,885190.711703125,1920,1080,97.67
1661,885190.6994666667,885190.729218583,1920,1080,97.6875
1662,885190.7164666667,885190.742769083,1920,1080,97.685
1663,885190.7324666666,885190.761322583,1920,1080,97.8725
1664,885190.7494666667,885190.77580375,1920,1080,97.96
1665,885190.7664666667,885190.793449333,1920,1080,97.9475
1666,885190.7834666667,885190.811103333,1920,1080,98.02
1667,885190.7994666666,885190.824155083,1920,1080,97.97
1668,885190.8164666666,885190.846014,1920,1080,98.13
1669,885190.8334666666,885190.857977666,1920,1080,98.1075
1670,885190.8494666667,885190.874774791,1920,1080,98.165
1671,885190.8664666667,885190.890960291,1920,1080,98.2575
1672,885190.8824666666,885190.903597208,1920,1080,98.2275
1673,885190.8994666666,885190.921855625,1920,1080,98.2375
1674,885190.9164666666,885190.9405525,1920,1080,98.35
1675,885190.9324666667,885190.951799375,1920,1080,98.3325
1676,885190.9494666667,885190.984841916,1920,1080,98.355
1677,885190.9664666667,885191.001294666,1920,1080,98.4625
1678,885190.9824666666,885191.020306083,1920,1080,98.515
1679,885190.9994666667,885191.031124791,1920,1080,98.37
1680,885191.0154666667,885191.048388458,1920,1080,98.4775
1681,885191.0324666667,885191.069324041,1920,1080,98.34
1682,885191.0494666666,885191.083847291,1920,1080,98.49
1683,885191.0654666667,885191.095486083,1920,1080,98.525
1684,885191.0824666667,885191.111855333,1920,1080,98.4175
1685,885191.0994666667,885191.129961958,1920,1080,98.3225
1686,885191.1154666666,885191.142808166,1920,1080,98.345
1687,885191.1324666666,885191.159066208,1920,1080,98.2875
1688,885191.1484666667,885191.177636333,1920,1080,90.345
1689,885191.1654666667,885191.192228708,1920,1080,49.445
1690,885191.1824666667,885191.210471583,1920,1080,42.0325
1691,885191.1984666666,885191.224340333,1920,1080,41.31
1692,885191.2154666666,885191.23985225,1920,1080,40.895
1693,885191.2324666666,885191.261164791,1920,1080,40.485
1694,885191.2484666667,885191.271486541,1920,1080,40.775
1695,885191.2664666667,885191.289056166,1920,1080,40.8975
1696,885191.2824666667,885191.30279275,1920,1080,40.6775
1697,885191.2994666666,885191.320444791,1920,1080,40.59
1698,885191.3164666666,885191.337044916,1920,1080,40.76
1699,885191.3324666667,885191.352673333,1920,1080,40.6475
1700,885191.3494666667,885191.384871916,1920,1080,40.6425
1701,885191.3664666667,885191.400090583,1920,1080,40.675
1702,885191.3824666666,885191.4190445,1920,1080,40.51
1703,885191.3994666666,885191.431609666,1920,1080,40.525
1704,885191.4154666667,885191.447764375,1920,1080,40.4475
1705,885191.4324666667,885191.465581416,1920,1080,40.505
1706,885191.4494666667,885191.48204675,1920,1080,40.5075
1707,885191.4654666666,885191.495352291,1920,1080,40.485
1708,885191.4834666667,885191.511934208,1920,1080,40.485
1709,885191.5004666667,885191.527801916,1920,1080,40.4875
1710,885191.5164666667,885191.542868166,1920,1080,40.485
1711,885191.5334666667,885191.560665958,1920,1080,40.5025
1712,885191.5494666666,885191.579354916,1920,1080,40.44
1713,885191.5664666666,885191.59288425,1920,1080,40.5025
1714,885191.5834666666,885191.612187458,1920,1080,40.4725
1715,885191.5994666667,885191.625857916,1920,1080,40.4425
1716,885191.6164666667,885191.64060325,1920,1080,40.5025
1717,885191.6334666667,885191.664209208,1920,1080,40.5825
1718,885191.6504666667,885191.682209083,1920,1080,40.4475
1719,885191.6664666666,885191.687219166,1920,1080,40.4625
1720,885191.6834666666,885191.704191208,1920,1080,40.4425
1721,885191.7004666667,885191.720717791,1920,1080,40.4675
1722,885191.7164666667,885191.737810041,1920,1080,40.4975
1723,885191.7334666667,885191.77125525,1920,1080,40.395
1724,885191.7494666667,885191.782463333,1920,1080,40.4425
1725,885191.7664666667,885191.799411041,1920,1080,40.4825
1726,885191.7834666667,885191.816043083,1920,1080,40.5225
1727,885191.7994666666,885191.831750083,1920,1080,40.5
1728,885191.8164666666,885191.847166833,1920,1080,40.435
1729,885191.8334666666,885191.866116833,1920,1080,40.46
1730,885191.8494666667,885191.879302416,1920,1080,40.4425
1731,885191.8664666667,885191.894773333,1920,1080,40.5075
1732,885191.8824666666,885191.911561041,1920,1080,40.4475
1733,885191.8994666666,885191.928289916,1920,1080,40.51
1734,885191.9164666666,885191.944697125,1920,1080,40.555
1735,885191.9324666667,885191.962415166,1920,1080,40.435
1736,885191.9494666667,885191.977112,1920,1080,40.5375
1737,885191.9664666667,885191.995448333,1920,1080,40.5075
1738,885191.9824666666,885192.010214541,1920,1080,40.6525
1739,885191.9994666667,885192.02457675,1920,1080,40.6
1740,885192.0154666667,885192.043375583,1920,1080,40.505
1741,885192.0324666667,885192.056755583,1920,1080,40.5225
1742,885192.0494666666,885192.075593041,1920,1080,40.4525
1743,885192.0654666667,885192.08920625,1920,1080,40.53
1744,885192.0824666667,885192.103276458,1920,1080,40.5475
1745,885192.0994666667,885192.120859791,1920,1080,40.4925
1746,885192.1154666666,885192.135321458,1920,1080,40.545
1747,885192.1324666666,885192.15247575,1920,1080,40.4975
1748,885192.1484666667,885192.168677125,1920,1080,40.515
1749,885192.1664666666,885192.200322333,1920,1080,40.5525
1750,885192.1834666666,885192.2145225,1920,1080,40.4825
1751,885192.1994666667,885192.231905625,1920,1080,40.4575
1752,885192.2164666667,885192.247848208,1920,1080,40.64
1753,885192.2334666667,885192.264102166,1920,1080,40.6075
1754,885192.2494666667,885192.284408458,1920,1080,40.58
1755,885192.2664666667,885192.297417125,1920,1080,40.51
1756,885192.2824666667,885192.311277375,1920,1080,40.545
1757,885192.2994666666,885192.32775325,1920,1080,40.485
1758,885192.3164666666,885192.342929875,1920,1080,40.59
1759,885192.3334666666,885192.359997916,1920,1080,40.595
1760,885192.3504666666,885192.376003833,1920,1080,40.51
1761,885192.3674666666,885192.392442083,1920,1080,40.53
1762,885192.3834666667,885192.408739916,1920,1080,40.4525
1763,885192.4004666667,885192.423108375,1920,1080,40.425
1764,885192.4164666666,885192.440417416,1920,1080,40.525
1765,885192.4334666666,885192.455057958,1920,1080,40.5575
1766,885192.4504666667,885192.476739625,1920,1080,40.435
1767,885192.4664666667,885192.49256175,1920,1080,40.4275
1768,885192.4834666667,885192.504628958,1920,1080,40.505
1769,885192.5004666667,885192.52068375,1920,1080,40.47
1770,885192.5164666667,885192.536799291,1920,1080,40.4475
1771,885192.5334666667,885192.569718833,1920,1080,40.3525
1772,885192.5494666666,885192.583048291,1920,1080,40.34
1773,885192.5664666666,885192.599728666,1920,1080,40.375
1774,885192.5834666666,885192.6164795,1920,1080,40.3725
1775,885192.5994666667,885192.630729041,1920,1080,49.69
1776,885192.6164666667,885192.647436541,1920,1080,42.55
1777,885192.6334666667,885192.663161958,1920,1080,44.275
1778,885192.6494666666,885192.679056916,1920,1080,53.8775
1779,885192.6664666666,885192.697805041,1920,1080,69.71
1780,885192.6824666667,885192.712045,1920,1080,75.9375
1781,885192.6994666667,885192.727153125,1920,1080,83.0225
1782,885192.7164666667,885192.742781958,1920,1080,84.61
1783,885192.7324666666,885192.75950875,1920,1080,83.44
1784,885192.7494333333,885192.779958916,1920,1080,90.255
1785,885192.7664666667,885192.791043,1920,1080,92.72
1786,885192.7824333333,885192.808058916,1920,1080,93.7525
1787,885192.7994333333,885192.824586583,1920,1080,93.56
1788,885192.8154333333,885192.83931375,1920,1080,94.1925
1789,885192.8324333334,885192.856109166,1920,1080,94.0975
1790,885192.8494333334,885192.872122916,1920,1080,94.5475
1791,885192.8654333333,885192.888282416,1920,1080,95.5675
1792,885192.8824333333,885192.909499125,1920,1080,96.7925
1793,885192.8994333333,885192.920400625,1920,1080,97.1375
1794,885192.9154333334,885192.934421375,1920,1080,97.69
1795,885192.9324666667,885192.950856916,1920,1080,98.1525
1796,885192.9484333333,885192.967277625,1920,1080,98.1825
1797,885192.9654333333,885192.999427791,1920,1080,98.315
1798,885192.9824666666,885193.016238083,1920,1080,98.475
1799,885192.9994333333,885193.030826166,1920,1080,98.5675
1800,885193.0154333333,885193.04773075,1920,1080,98.7475
1801,885193.0324333333,885193.063012291,1920,1080,98.8875
1802,885193.0494333333,885193.079123375,1920,1080,98.9725
1803,885193.0654333333,885193.095609291,1920,1080,99.095
1804,885193.0824333334,885193.116301125,1920,1080,99.315
1805,885193.0994333334,885193.131169666,1920,1080,99.4175
1806,885193.1154333333,885193.144279916,1920,1080,99.5775
1807,885193.1324666666,885193.160626875,1920,1080,99.7025
1808,885193.1494333333,885193.180027708,1920,1080,99.7725
1809,885193.1664666666,885193.191308041,1920,1080,99.925
1810,885193.1834333333,885193.207573958,1920,1080,99.895
1811,885193.2004333333,885193.224378541,1920,1080,99.955
1812,885193.2164666667,885193.240337125,1920,1080,100.08
1813,885193.2334666667,885193.255502833,1920,1080,100.1275
1814,885193.2504666667,885193.273929541,1920,1080,100.135
1815,885193.2674666666,885193.289553208,1920,1080,98.0675
1816,885193.2834333334,885193.3084705,1920,1080,96.6
1817,885193.3004333334,885193.320925875,1920,1080,95.3025
1818,885193.3174333334,885193.352468,1920,1080,94.1925
1819,885193.3344333334,885193.368311291,1920,1080,93.255
1820,885193.3504333333,885193.383932375,1920,1080,93.1275
1821,885193.3674333333,885193.399907708,1920,1080,93.0675
1822,885193.3844333333,885193.41439375,1920,1080,93.17
1823,885193.4004666667,885193.431567583,1920,1080,93.04
1824,885193.4174333334,885193.447777083,1920,1080,93.4
1825,885193.4344333333,885193.462534708,1920,1080,93.675
1826,885193.4504333333,885193.479695791,1920,1080,93.8875
1827,885193.4674666667,885193.49559225,1920,1080,94.0475
1828,885193.4834333333,885193.517483125,1920,1080,94.9375
1829,885193.5004666667,885193.531015833,1920,1080,95.04
1830,885193.5174333333,885193.54452475,1920,1080,94.9
1831,885193.5334666667,885193.560339958,1920,1080,94.82
1832,885193.5504666667,885193.578173791,1920,1080,94.965
1833,885193.5674333334,885193.595406916,1920,1080,95.075
1834,885193.5834333333,885193.61419925,1920,1080,95.1925
1835,885193.6004333333,885193.624304,1920,1080,95.3825
1836,885193.6164333334,885193.639952375,1920,1080,95.3925
1837,885193.6334333334,885193.6559065,1920,1080,95.3825
1838,885193.6504333334,885193.671783916,1920,1080,95.47
1839,885193.6664666666,885193.686426208,1920,1080,95.6525
1840,885193.6834333333,885193.7076415,1920,1080,95.6425
1841,885193.7004333333,885193.720231125,1920,1080,95.6425
1842,885193.7164333333,885193.737853875,1920,1080,95.7525
1843,885193.7334333333,885193.769817958,1920,1080,95.765
1844,885193.7494333333,885193.784345166,1920,1080,95.845
1845,885193.7664333333,885193.800943875,1920,1080,95.9175
1846,885193.7834333334,885193.819966666,1920,1080,96.0025
1847,885193.7994333333,885193.830401708,1920,1080,95.9725
1848,885193.8164333333,885193.84796625,1920,1080,96.07
1849,885193.8334333333,885193.863330041,1920,1080,96.085
1850,885193.8494333334,885193.879543916,1920,1080,96.115
1851,885193.8664333334,885193.897280625,1920,1080,96.095
1852,885193.8824333333,885193.912573375,1920,1080,96.18
1853,885193.8994333333,885193.936249875,1920,1080,96.21
1854,885193.9164333333,885193.946051041,1920,1080,96.16
